"No.","Time","Source","Destination","Protocol","Length","Info"
"16823","205.614378","51.11.168.232","192.168.234.129","TLSv1.2","419","Application Data"
"16824","205.614378","13.107.246.38","192.168.234.129","TLSv1.3","85","Application Data"
"16827","205.643380","13.107.246.38","192.168.234.129","TLSv1.3","560","Application Data"
"16839","205.707632","192.168.234.129","23.34.82.19","TLSv1.3","520","Client Hello (SNI=oneclient.sfx.ms)"
"16841","205.734722","23.34.82.19","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"16843","205.734722","23.34.82.19","192.168.234.129","TLSv1.3","995","Application Data, Application Data, Application Data"
"16845","205.738940","192.168.234.129","23.34.82.19","TLSv1.3","134","Change Cipher Spec, Application Data"
"16847","205.741327","192.168.234.129","23.34.82.19","TLSv1.3","286","Application Data"
"16849","205.742408","51.11.168.232","192.168.234.129","TLSv1.2","96","Application Data"
"16851","205.760268","23.34.82.19","192.168.234.129","TLSv1.3","660","Application Data, Application Data"
"16852","205.785624","23.34.82.19","192.168.234.129","TLSv1.3","365","Application Data"
"16854","205.809980","192.168.234.129","13.107.246.38","TLSv1.3","152","Application Data"
"16858","205.832917","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"16860","205.867590","13.107.246.38","192.168.234.129","TLSv1.3","363","Application Data"
"16861","205.868018","192.168.234.129","23.34.82.19","TLSv1.3","337","Application Data"
"16874","205.897362","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16886","205.903335","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16887","205.903335","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16899","205.906261","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16912","205.908302","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16919","205.924481","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16931","205.926670","23.34.82.19","192.168.234.129","TLSv1.3","1514","Application Data"
"16936","205.928738","23.34.82.19","192.168.234.129","TLSv1.3","1429","Application Data"
"16940","205.961415","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"16942","205.964188","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"16949","206.027309","192.168.234.129","52.123.128.14","TLSv1.3","500","Client Hello (SNI=ecs.office.com)"
"16951","206.056337","52.123.128.14","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"16955","206.056337","52.123.128.14","192.168.234.129","TLSv1.3","269","Application Data"
"16957","206.059965","192.168.234.129","52.123.128.14","TLSv1.3","134","Change Cipher Spec, Application Data"
"16959","206.070275","192.168.234.129","52.123.128.14","TLSv1.3","314","Application Data"
"16961","206.087597","52.123.128.14","192.168.234.129","TLSv1.3","513","Application Data"
"16962","206.091975","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"16963","206.092670","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"16964","206.092759","192.168.234.129","51.11.168.232","TLSv1.2","1038","Application Data"
"16967","206.093018","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"16970","206.218389","52.123.128.14","192.168.234.129","TLSv1.3","1280","Application Data"
"16971","206.218389","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"16974","206.373747","51.11.168.232","192.168.234.129","TLSv1.2","1351","Application Data"
"16979","206.502419","51.11.168.232","192.168.234.129","TLSv1.2","96","Application Data"
"16984","206.605767","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"16989","206.736879","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"16991","206.739269","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"16993","206.867204","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"16994","206.868094","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"16995","206.868170","192.168.234.129","51.11.168.232","TLSv1.2","288","Application Data"
"16998","206.868493","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"17000","206.994450","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"17002","207.119557","51.11.168.232","192.168.234.129","TLSv1.2","409","Application Data"
"17008","207.247632","51.11.168.232","192.168.234.129","TLSv1.2","96","Application Data"
"17012","207.325183","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17016","207.455579","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17018","207.457652","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17020","207.585565","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17021","207.586537","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"17022","207.586630","192.168.234.129","51.11.168.232","TLSv1.2","808","Application Data"
"17024","207.586755","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"17027","207.713868","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"17029","207.839484","51.11.168.232","192.168.234.129","TLSv1.2","409","Application Data"
"17032","207.966565","51.11.168.232","192.168.234.129","TLSv1.2","96","Application Data"
"17038","208.217742","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17042","208.348999","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17044","208.351203","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17046","208.479364","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17047","208.480342","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"17048","208.480518","192.168.234.129","51.11.168.232","TLSv1.2","5767","Application Data"
"17050","208.480759","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"17056","208.605775","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"17063","208.823969","51.11.168.232","192.168.234.129","TLSv1.2","721","Application Data"
"17072","209.069787","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17076","209.201090","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17078","209.202841","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17080","209.329563","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17081","209.330303","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"17082","209.330435","192.168.234.129","51.11.168.232","TLSv1.2","813","Application Data"
"17085","209.330697","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"17088","209.454873","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"17090","209.590039","51.11.168.232","192.168.234.129","TLSv1.2","409","Application Data"
"17093","209.718827","51.11.168.232","192.168.234.129","TLSv1.2","96","Application Data"
"17098","210.103073","192.168.234.129","51.11.168.232","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17103","210.233126","51.11.168.232","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17105","210.239899","192.168.234.129","51.11.168.232","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17107","210.366690","51.11.168.232","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17108","210.367519","192.168.234.129","51.11.168.232","TLSv1.2","141","Application Data"
"17110","210.367826","192.168.234.129","51.11.168.232","TLSv1.2","4354","Application Data"
"17114","210.368050","192.168.234.129","51.11.168.232","TLSv1.2","92","Application Data"
"17116","210.493704","51.11.168.232","192.168.234.129","TLSv1.2","92","Application Data"
"17118","210.683694","51.11.168.232","192.168.234.129","TLSv1.2","417","Application Data"
"17129","211.172679","192.168.234.129","20.106.86.13","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17133","211.232335","20.106.86.13","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17135","211.234497","192.168.234.129","20.106.86.13","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17139","211.292094","20.106.86.13","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17140","211.294271","192.168.234.129","20.106.86.13","TLSv1.2","141","Application Data"
"17142","211.294530","192.168.234.129","20.106.86.13","TLSv1.2","4346","Application Data"
"17146","211.294853","192.168.234.129","20.106.86.13","TLSv1.2","92","Application Data"
"17150","211.349966","20.106.86.13","192.168.234.129","TLSv1.2","92","Application Data"
"17152","211.483516","20.106.86.13","192.168.234.129","TLSv1.2","418","Application Data"
"17155","211.540897","20.106.86.13","192.168.234.129","TLSv1.2","96","Application Data"
"17160","211.609509","192.168.234.129","20.106.86.13","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"17166","211.669934","20.106.86.13","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17168","211.671948","192.168.234.129","20.106.86.13","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17172","211.730310","20.106.86.13","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"17173","211.731114","192.168.234.129","20.106.86.13","TLSv1.2","141","Application Data"
"17174","211.731181","192.168.234.129","20.106.86.13","TLSv1.2","274","Application Data"
"17177","211.731313","192.168.234.129","20.106.86.13","TLSv1.2","92","Application Data"
"17181","211.789722","20.106.86.13","192.168.234.129","TLSv1.2","92","Application Data"
"17183","211.848094","20.106.86.13","192.168.234.129","TLSv1.2","409","Application Data"
"17186","211.908866","20.106.86.13","192.168.234.129","TLSv1.2","96","Application Data"
"17193","213.621675","192.168.234.129","20.165.94.46","TLSv1.2","532","Client Hello (SNI=msedge.api.cdp.microsoft.com)"
"17197","213.659596","20.165.94.46","192.168.234.129","TLSv1.2","1005","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"17199","213.725618","192.168.234.129","20.165.94.46","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17201","213.761984","20.165.94.46","192.168.234.129","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"17202","213.794148","192.168.234.129","20.165.94.46","TLSv1.2","141","Application Data"
"17203","213.794249","192.168.234.129","20.165.94.46","TLSv1.2","416","Application Data"
"17204","213.794339","192.168.234.129","20.165.94.46","TLSv1.2","2709","Application Data"
"17209","213.829059","20.165.94.46","192.168.234.129","TLSv1.2","196","Application Data, Application Data, Application Data"
"17210","213.829415","192.168.234.129","20.165.94.46","TLSv1.2","92","Application Data"
"17212","213.865373","20.165.94.46","192.168.234.129","TLSv1.2","675","Application Data, Application Data"
"17213","213.877426","192.168.234.129","20.165.94.46","TLSv1.2","285","Application Data"
"17215","213.877782","192.168.234.129","20.165.94.46","TLSv1.2","94","Application Data"
"17219","213.990389","20.165.94.46","192.168.234.129","TLSv1.2","1514","Application Data"
"17222","213.990389","20.165.94.46","192.168.234.129","TLSv1.2","1387","Application Data, Application Data, Application Data"
"17238","214.135986","192.168.234.129","23.42.157.217","TLSv1.2","272","Client Hello (SNI=geover.prod.do.dsp.mp.microsoft.com)"
"17242","214.162339","23.42.157.217","192.168.234.129","TLSv1.2","1514","Server Hello"
"17244","214.162339","23.42.157.217","192.168.234.129","TLSv1.2","1514","Certificate"
"17247","214.185335","23.42.157.217","192.168.234.129","TLSv1.2","501","Certificate Status, Server Key Exchange, Server Hello Done"
"17248","214.205854","192.168.234.129","23.47.166.48","TLSv1.2","271","Client Hello (SNI=cp801.prod.do.dsp.mp.microsoft.com)"
"17250","214.208904","192.168.234.129","23.42.157.217","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17252","214.231841","23.47.166.48","192.168.234.129","TLSv1.2","1514","Server Hello"
"17254","214.231841","23.47.166.48","192.168.234.129","TLSv1.2","1514","Certificate"
"17256","214.231841","23.42.157.217","192.168.234.129","TLSv1.2","360","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"17258","214.234757","192.168.234.129","23.42.157.217","TLSv1.2","371","Application Data"
"17260","214.253985","23.47.166.48","192.168.234.129","TLSv1.2","499","Certificate Status, Server Key Exchange, Server Hello Done"
"17261","214.256048","192.168.234.129","23.47.166.48","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17263","214.259079","23.42.157.217","192.168.234.129","TLSv1.2","471","Application Data"
"17264","214.277015","23.47.166.48","192.168.234.129","TLSv1.2","360","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"17265","214.277657","192.168.234.129","23.47.166.48","TLSv1.2","628","Application Data"
"17267","214.301120","23.47.166.48","192.168.234.129","TLSv1.2","867","Application Data"
"25304","218.513308","192.168.234.129","52.167.17.97","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"25308","218.567863","52.167.17.97","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"25310","218.570571","192.168.234.129","52.167.17.97","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"25312","218.627397","52.167.17.97","192.168.234.129","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"25313","218.629287","192.168.234.129","52.167.17.97","TLSv1.2","141","Application Data"
"25314","218.629520","192.168.234.129","52.167.17.97","TLSv1.2","1214","Application Data"
"25317","218.629755","192.168.234.129","52.167.17.97","TLSv1.2","92","Application Data"
"25323","218.682556","52.167.17.97","192.168.234.129","TLSv1.2","92","Application Data"
"25327","218.767491","52.167.17.97","192.168.234.129","TLSv1.2","418","Application Data"
"25330","218.821572","52.167.17.97","192.168.234.129","TLSv1.2","96","Application Data"
"25339","218.976220","192.168.234.129","52.167.17.97","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"25343","219.031804","52.167.17.97","192.168.234.129","TLSv1.2","892","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
